Mã hàng hóa / HS code	HS code 8 số	Ngày bắt đầu hiệu lực	Ngày kết thúc hiệu lực	Tên hàng hóa tiếng Trung	Thuế suất GTGT/VAT	Thuế suất hoàn thuế xuất khẩu	Unnamed: 7	Unnamed: 8
34012000	34012000	2019-04-01	2100-12-31	其他形状的肥皂	13	13.0	4355-07-26	7341-05-15
34013000	34013000	2019-04-01	2100-12-31	洁肤用有机表面活性产	13	13.0	4355-07-26	7341-05-15
34029000	34029000	2019-04-01	2100-12-31	非零售包装有机表面活	13	13.0	4355-07-26	7341-05-15
34031100	34031100	2019-04-01	2100-12-31	含有石油类的处理纺织	13	13.0	4355-07-26	7341-05-15
34031900	34031900	2019-04-01	2100-12-31	其他含有石油或矿物提	13	13.0	4355-07-26	7341-05-15
34039100	34039100	2019-04-01	2100-12-31	其他处理纺织等材料的	13	13.0	4355-07-26	7341-05-15
34039900	34039900	2019-04-01	2100-12-31	其他润滑剂(含油＜70%	13	13.0	4355-07-26	7341-05-15
34042000	34042000	2019-04-01	2100-12-31	聚乙二醇蜡	13	13.0	4355-07-26	7341-05-15
34049000	34049000	2019-04-01	2100-12-31	其他人造蜡及调制蜡	13	0.0	4355-07-26	7341-05-15
34051000	34051000	2019-04-01	2100-12-31	鞋靴或皮革用的上光剂	13	13.0	4355-07-26	7341-05-15
34052000	34052000	2019-04-01	2100-12-31	保养木制品的上光剂及	13	13.0	4355-07-26	7341-05-15
34053000	34053000	2019-04-01	2100-12-31	车身用的上光剂及类似	13	13.0	4355-07-26	7341-05-15
34054000	34054000	2019-04-01	2100-12-31	擦洗膏、去污粉及类似	13	13.0	4355-07-26	7341-05-15
34059000	34059000	2019-04-01	2100-12-31	其他玻璃或金属用的光	13	13.0	4355-07-26	7341-05-15
3406000010	34060000	2019-04-01	2100-12-31	含濒危动物成分的蜡烛	13	0.0	4355-07-26	7341-05-15
3406000090	34060000	2019-04-01	2100-12-31	其他各种蜡烛及类似品	13	13.0	4355-07-26	7341-05-15
35011000	35011000	2019-04-01	2100-12-31	酪蛋白	13	13.0	4355-07-26	7341-05-15
35019000	35019000	2019-04-01	2100-12-31	酪蛋白酸盐及其衍生物	13	13.0	4355-07-26	7341-05-15
35021100	35021100	2019-04-01	2100-12-31	干的卵清蛋白	13	13.0	4355-07-26	7341-05-15
35021900	35021900	2019-04-01	2100-12-31	其他卵清蛋白	13	13.0	4355-07-26	7341-05-15
35022000	35022000	2019-04-01	2100-12-31	乳白蛋白	13	13.0	4355-07-26	7341-05-15
35029000	35029000	2019-04-01	2100-12-31	其他白蛋白及白蛋白盐	13	13.0	4355-07-26	7341-05-15
35030010	35030010	2019-04-01	2100-12-31	明胶及其衍生物	13	13.0	4355-07-26	7341-05-15
35030090	35030090	2019-04-01	2100-12-31	鱼鳔胶、其他动物胶	13	13.0	4355-07-26	7341-05-15
35040010	35040010	2019-04-01	2100-12-31	蛋白胨	13	13.0	4355-07-26	7341-05-15
35040090	35040090	2019-04-01	2100-12-31	其他编号未列名蛋白质	13	13.0	4355-07-26	7341-05-15
35051000	35051000	2019-04-01	2100-12-31	糊精及其他改性淀粉	13	13.0	4355-07-26	7341-05-15
35052000	35052000	2019-04-01	2100-12-31	以淀粉糊精等为基本成	13	13.0	4355-07-26	7341-05-15
35061000	35061000	2019-04-01	2100-12-31	适于作胶或粘合剂的产	13	13.0	4355-07-26	7341-05-15
35069110	35069110	2019-04-01	2100-12-31	以聚酰胺为基本成分的	13	13.0	4355-07-26	7341-05-15
35069120	35069120	2019-04-01	2100-12-31	以环氧树脂为基本成分	13	13.0	4355-07-26	7341-05-15
35069190	35069190	2019-04-01	2100-12-31	以其他橡胶或塑料为基	13	13.0	4355-07-26	7341-05-15
35069900	35069900	2019-04-01	2100-12-31	其他编号未列名的调制	13	13.0	4355-07-26	7341-05-15
35071000	35071000	2019-04-01	2100-12-31	粗制凝乳酶及其浓缩物	13	13.0	4355-07-26	7341-05-15
35079010	35079010	2019-04-01	2100-12-31	碱性蛋白酶	13	13.0	4355-07-26	7341-05-15
35079020	35079020	2019-04-01	2100-12-31	碱性脂肪酶	13	13.0	4355-07-26	7341-05-15
35079090	35079090	2019-04-01	2100-12-31	其他酶及未列名的酶制	13	13.0	4355-07-26	7341-05-15
36010000	36010000	2019-04-01	2100-12-31	发射药	13	0.0	4355-07-26	7341-05-15
36020010	36020010	2019-04-01	2100-12-31	硝铵炸药,但发射药除	13	0.0	4355-07-26	7341-05-15
36020090	36020090	2019-04-01	2100-12-31	其他配制炸药,但发射	13	0.0	4355-07-26	7341-05-15
36041000	36041000	2019-04-01	2100-12-31	烟花、爆竹	13	13.0	4355-07-26	7341-05-15
3604900010	36049000	2019-04-01	2100-12-31	人工影响天气用燃爆器	13	13.0	4355-07-26	7341-05-15
3604900090	36049000	2019-04-01	2100-12-31	其他信号弹,降雨火箭	13	13.0	4355-07-26	7341-05-15
36049000901	36049000	2019-04-01	2100-12-31	其他信号弹,降雨火箭	13	13.0	4355-07-26	7341-05-15
36049000902	36049000	2019-04-01	2100-12-31	其他烟火制品	13	13.0	4355-07-26	7341-05-15
36050000	36050000	2019-04-01	2100-12-31	火柴,但品目3604的烟	13	0.0	4355-07-26	7341-05-15
36061000	36061000	2019-04-01	2100-12-31	打火机等用液体或液化	13	0.0	4355-07-26	7341-05-15
36069011	36069011	2019-04-01	2100-12-31	已切成形可直接使用的	13	0.0	4355-07-26	7341-05-15
36069019	36069019	2019-04-01	2100-12-31	未切成形不可直接使用	13	0.0	4355-07-26	7341-05-15
36069090	36069090	2019-04-01	2100-12-31	其他易燃材料制品	13	0.0	4355-07-26	7341-05-15
37011000	37011000	2019-04-01	2100-12-31	未曝光的X光感光硬片	13	13.0	4355-07-26	7341-05-15
37012000	37012000	2019-04-01	2100-12-31	未曝光的一次成像感光	13	13.0	4355-07-26	7341-05-15
37013021	37013021	2019-04-01	2100-12-31	未曝光照相制版用激光	13	13.0	4355-07-26	7341-05-15
37013022	37013022	2019-04-01	2100-12-31	未曝光照相制版用PS版	13	13.0	4355-07-26	7341-05-15
37013024	37013024	2019-04-01	2100-12-31	未曝光照相制版用CTP	13	13.0	4355-07-26	7341-05-15
37013025	37013025	2019-04-01	2100-12-31	柔性印刷版（厚度小于	13	13.0	4355-07-26	7341-05-15
37013029	37013029	2019-04-01	2100-12-31	其他未曝光照相制版用	13	13.0	4355-07-26	7341-05-15
37013090	37013090	2019-04-01	2100-12-31	未曝光其他用途的感光	13	13.0	4355-07-26	7341-05-15
37019100	37019100	2019-04-01	2100-12-31	其他用未曝光彩色硬片	13	13.0	4355-07-26	7341-05-15
37019920	37019920	2019-04-01	2100-12-31	照相制版用其他未曝光	13	13.0	4355-07-26	7341-05-15
37019990	37019990	2019-04-01	2100-12-31	其他用未曝光软片及硬	13	13.0	4355-07-26	7341-05-15
37021000	37021000	2019-04-01	2100-12-31	成卷的未曝光的X光感	13	13.0	4355-07-26	7341-05-15
37023210	37023210	2019-04-01	2100-12-31	照相制版涂卤化银液无	13	13.0	4355-07-26	7341-05-15
37023220	37023220	2019-04-01	2100-12-31	照相制版涂卤化银液无	13	13.0	4355-07-26	7341-05-15
37023290	37023290	2019-04-01	2100-12-31	其他涂卤化银乳液无齿	13	13.0	4355-07-26	7341-05-15
37023920	37023920	2019-04-01	2100-12-31	照相制版用其他无齿孔	13	13.0	4355-07-26	7341-05-15
37023990	37023990	2019-04-01	2100-12-31	其他用无齿孔窄感光胶	13	13.0	4355-07-26	7341-05-15
37024100	37024100	2019-04-01	2100-12-31	未曝光无齿孔宽长彩色	13	13.0	4355-07-26	7341-05-15
37024221	37024221	2019-04-01	2100-12-31	印刷电路板制造用光致	13	13.0	4355-07-26	7341-05-15
37024229	37024229	2019-04-01	2100-12-31	照相制版其他未曝光无	13	13.0	4355-07-26	7341-05-15
37024292	37024292	2019-04-01	2100-12-31	红色或红外激光胶片	13	13.0	4355-07-26	7341-05-15
37024299	37024299	2019-04-01	2100-12-31	其他未曝光无齿孔宽长	13	13.0	4355-07-26	7341-05-15
37024321	37024321	2019-04-01	2100-12-31	照相制版用激光照排片	13	13.0	4355-07-26	7341-05-15
37024329	37024329	2019-04-01	2100-12-31	其他照相制版用未曝光	13	13.0	4355-07-26	7341-05-15
37024390	37024390	2019-04-01	2100-12-31	其他用未曝光无齿孔中	13	13.0	4355-07-26	7341-05-15
37024421	37024421	2019-04-01	2100-12-31	照相制版用未曝光激光	13	13.0	4355-07-26	7341-05-15
37024422	37024422	2019-04-01	2100-12-31	印刷电路板制造用光致	13	13.0	4355-07-26	7341-05-15
37024429	37024429	2019-04-01	2100-12-31	其他照相制版用无齿孔	13	13.0	4355-07-26	7341-05-15
37024490	37024490	2019-04-01	2100-12-31	其他用无齿孔未曝光中	13	13.0	4355-07-26	7341-05-15
37031010	37031010	2019-04-01	2100-12-31	成卷未曝光的宽幅感光	13	13.0	4355-07-26	7341-05-15
37031090	37031090	2019-04-01	2100-12-31	成卷未曝光的宽幅感光	13	13.0	4355-07-26	7341-05-15
37032010	37032010	2019-04-01	2100-12-31	未曝光的彩色感光纸及	13	13.0	4355-07-26	7341-05-15
37032090	37032090	2019-04-01	2100-12-31	未曝光的彩色感光布	13	13.0	4355-07-26	7341-05-15
37039010	37039010	2019-04-01	2100-12-31	其他未曝光的非彩色感	13	13.0	4355-07-26	7341-05-15
37039090	37039090	2019-04-01	2100-12-31	其他未曝光的非彩色感	13	13.0	4355-07-26	7341-05-15
37040010	37040010	2019-04-01	2100-12-31	已曝光未冲洗的电影胶	13	13.0	4355-07-26	7341-05-15
37040090	37040090	2019-04-01	2100-12-31	其他已曝光未冲洗的摄	13	13.0	4355-07-26	7341-05-15
37050010	37050010	2019-04-01	2100-12-31	已冲洗的教学专用幻灯	13	13.0	4355-07-26	7341-05-15
37050021	37050021	2019-04-01	2100-12-31	书籍、报刊用的已曝光	13	13.0	4355-07-26	7341-05-15
37050029	37050029	2019-04-01	2100-12-31	已曝光已冲洗的其他缩	13	13.0	4355-07-26	7341-05-15
37050090	37050090	2019-04-01	2100-12-31	已冲洗的其他摄影硬、	13	13.0	4355-07-26	7341-05-15
37061010	37061010	2019-04-01	2100-12-31	已曝光巳冲洗的教学专	13	13.0	4355-07-26	7341-05-15
37061090	37061090	2019-04-01	2100-12-31	已曝光巳冲洗的电影胶	13	13.0	4355-07-26	7341-05-15
37069010	37069010	2019-04-01	2100-12-31	已曝光已冲洗的教学专	13	13.0	4355-07-26	7341-05-15
37069090	37069090	2019-04-01	2100-12-31	已曝光已冲洗的电影胶	13	13.0	4355-07-26	7341-05-15
37071000	37071000	2019-04-01	2100-12-31	摄影用感光乳液	13	13.0	4355-07-26	7341-05-15
37079010	37079010	2019-04-01	2100-12-31	冲洗胶卷及相片用化学	13	13.0	4355-07-26	7341-05-15
37079020	37079020	2019-04-01	2100-12-31	复印机用化学制剂	13	13.0	4355-07-26	7341-05-15
37079090	37079090	2019-04-01	2100-12-31	其他摄影用化学制剂	13	13.0	4355-07-26	7341-05-15
38011000	38011000	2019-04-01	2100-12-31	人造石墨	13	0.0	4355-07-26	7341-05-15
38012000	38012000	2019-04-01	2100-12-31	胶态或半胶态石墨	13	0.0	4355-07-26	7341-05-15
38013000	38013000	2019-04-01	2100-12-31	电极用碳糊及炉衬用的	13	0.0	4355-07-26	7341-05-15
38019090	38019090	2019-04-01	2100-12-31	其他以石墨或其他碳为	13	0.0	4355-07-26	7341-05-15
38029000	38029000	2019-04-01	2100-12-31	活性天然矿产品；动物	13	0.0	4355-07-26	7341-05-15
38030000	38030000	2019-04-01	2100-12-31	妥尔油,不论是否精炼	13	0.0	4355-07-26	7341-05-15
38040000	38040000	2019-04-01	2100-12-31	木浆残余碱液, 不论是	13	0.0	4355-07-26	7341-05-15
38051000	38051000	2019-04-01	2100-12-31	松节油	13	0.0	4355-07-26	7341-05-15
38059010	38059010	2019-04-01	2100-12-31	以α萜品醇为基本成分	13	0.0	4355-07-26	7341-05-15
38059090	38059090	2019-04-01	2100-12-31	粗制二聚戊烯、亚硫酸	13	0.0	4355-07-26	7341-05-15
38061010	38061010	2019-04-01	2100-12-31	松香	13	0.0	4355-07-26	7341-05-15
38061020	38061020	2019-04-01	2100-12-31	树脂酸	13	0.0	4355-07-26	7341-05-15
38062010	38062010	2019-04-01	2100-12-31	松香盐及树脂酸盐	13	13.0	4355-07-26	7341-05-15
38062090	38062090	2019-04-01	2100-12-31	松香或树脂酸衍生物的	13	13.0	4355-07-26	7341-05-15
38063000	38063000	2019-04-01	2100-12-31	酯胶	13	0.0	4355-07-26	7341-05-15
38069000	38069000	2019-04-01	2100-12-31	其他松香及树脂酸衍生	13	0.0	4355-07-26	7341-05-15
38070000	38070000	2019-04-01	2100-12-31	木焦油木杂酚油粗木精	13	0.0	4355-07-26	7341-05-15
38091000	38091000	2019-04-01	2100-12-31	以淀粉为基料的纺织等	13	0.0	4355-07-26	7341-05-15
38099100	38099100	2019-04-01	2100-12-31	纺织工业用其他未列名	13	0.0	4355-07-26	7341-05-15
38099200	38099200	2019-04-01	2100-12-31	造纸工业用其他未列名	13	0.0	4355-07-26	7341-05-15
38099300	38099300	2019-04-01	2100-12-31	制革工业用其他未列名	13	0.0	4355-07-26	7341-05-15
38101000	38101000	2019-04-01	2100-12-31	金属表面酸洗剂焊粉或	13	13.0	4355-07-26	7341-05-15
38109000	38109000	2019-04-01	2100-12-31	焊接用的焊剂及其他辅	13	0.0	4355-07-26	7341-05-15
38111100	38111100	2019-04-01	2100-12-31	以铅化合物为基本成分	13	0.0	4355-07-26	7341-05-15
38111900	38111900	2019-04-01	2100-12-31	其他抗震剂	13	0.0	4355-07-26	7341-05-15
38112100	38112100	2019-04-01	2100-12-31	含有石油的润滑油添加	13	0.0	4355-07-26	7341-05-15
38112900	38112900	2019-04-01	2100-12-31	不含石油的润滑油添加	13	0.0	4355-07-26	7341-05-15
38119000	38119000	2019-04-01	2100-12-31	其他矿物油用的配制添	13	0.0	4355-07-26	7341-05-15
38121000	38121000	2019-04-01	2100-12-31	配制的橡胶促进剂	13	13.0	4355-07-26	7341-05-15
38130010	38130010	2019-04-01	2100-12-31	灭火器的装配药	13	0.0	4355-07-26	7341-05-15
38130020	38130020	2019-04-01	2100-12-31	已装药的灭火弹	13	0.0	4355-07-26	7341-05-15
38140000	38140000	2019-04-01	2100-12-31	有机复合溶剂及稀释剂	13	0.0	4355-07-26	7341-05-15
38151100	38151100	2019-04-01	2100-12-31	以镍为活性物的载体催	13	13.0	4355-07-26	7341-05-15
38151200	38151200	2019-04-01	2100-12-31	以贵金属及其化合物为	13	13.0	4355-07-26	7341-05-15
38151900	38151900	2019-04-01	2100-12-31	其他载体催化剂	13	13.0	4355-07-26	7341-05-15
38159000	38159000	2019-04-01	2100-12-31	其他未列名的反应引发	13	13.0	4355-07-26	7341-05-15
38170000	38170000	2019-04-01	2100-12-31	混合烷基苯和混合烷基	13	13.0	4355-07-26	7341-05-15
38190000	38190000	2019-04-01	2100-12-31	闸用液压油及其他液压	13	0.0	4355-07-26	7341-05-15
38200000	38200000	2019-04-01	2100-12-31	防冻剂及解冻剂	13	13.0	4355-07-26	7341-05-15
38210000	38210000	2019-04-01	2100-12-31	制成的供微生物(包括	13	0.0	4355-07-26	7341-05-15
38231100	38231100	2019-04-01	2100-12-31	硬脂酸	13	13.0	4355-07-26	7341-05-15
38231300	38231300	2019-04-01	2100-12-31	妥尔油脂肪酸	13	0.0	4355-07-26	7341-05-15
38231900	38231900	2019-04-01	2100-12-31	其他工业用单羧脂肪酸	13	0.0	4355-07-26	7341-05-15
38237000	38237000	2019-04-01	2100-12-31	工业用脂肪醇	13	0.0	4355-07-26	7341-05-15
38243000	38243000	2019-04-01	2100-12-31	自身混合或与金属粘合	13	0.0	4355-07-26	7341-05-15
38244010	38244010	2019-04-01	2100-12-31	高效减水剂	13	13.0	4355-07-26	7341-05-15
38244090	38244090	2019-04-01	2100-12-31	其他水泥、灰泥及混凝	13	0.0	4355-07-26	7341-05-15
38245000	38245000	2019-04-01	2100-12-31	非耐火的灰泥及混凝土	13	0.0	4355-07-26	7341-05-15
38246000	38246000	2019-04-01	2100-12-31	子目号290544以外的山	13	0.0	4355-07-26	7341-05-15
38248100	38248100	2019-04-01	2100-12-31	含环氧乙烷(氧化乙烯)	13	0.0	4355-07-26	7341-05-15
38248200	38248200	2019-04-01	2100-12-31	含多氯联苯(PCBs)、多	13	0.0	4355-07-26	7341-05-15
38248300	38248300	2019-04-01	2100-12-31	含三(2,3-二溴丙基)磷	13	0.0	4355-07-26	7341-05-15
38248400	38248400	2019-04-01	2100-12-31	含艾氏剂（ISO）、毒	13	0.0	4355-07-26	7341-05-15
38248500	38248500	2019-04-01	2100-12-31	含1,2,3,4,5,6-六氯环	13	0.0	4355-07-26	7341-05-15
38249910	38249910	2019-04-01	2100-12-31	杂醇油	13	0.0	4355-07-26	7341-05-15
38249920	38249920	2019-04-01	2100-12-31	除墨剂、蜡纸改正液及	13	0.0	4355-07-26	7341-05-15
38249991	38249991	2019-04-01	2100-12-31	按重量计含滑石50％以	13	0.0	4355-07-26	7341-05-15
38249992	38249992	2019-04-01	2100-12-31	按重量计含氧化镁70％	13	0.0	4355-07-26	7341-05-15
3824999910	38249999	2019-04-01	2100-12-31	粗制碳化硅	13	0.0	4355-07-26	7341-05-15
3824999960	38249999	2019-04-01	2100-12-31	高钛渣	13	0.0	4355-07-26	7341-05-15
3824999980	38249999	2019-04-01	2100-12-31	按重量计氧化锌含量在	13	0.0	4355-07-26	7341-05-15
38260000	38260000	2019-04-01	2100-12-31	生物柴油及其混合物，	13	0.0	4355-07-26	7341-05-15
39011000	39011000	2019-04-01	2100-12-31	初级形状比重＜0.94的	13	13.0	4355-07-26	7341-05-15
39012000	39012000	2019-04-01	2100-12-31	初级形状比重≥0.94的	13	13.0	4355-07-26	7341-05-15
39014020	39014020	2019-04-01	2100-12-31	线型低密度聚乙烯，比	13	13.0	4355-07-26	7341-05-15
39014090	39014090	2019-04-01	2100-12-31	其他乙烯-α-烯烃共聚	13	13.0	4355-07-26	7341-05-15
39019090	39019090	2019-04-01	2100-12-31	其他初级形状的乙烯聚	13	13.0	4355-07-26	7341-05-15
39021000	39021000	2019-04-01	2100-12-31	初级形状的聚丙烯	13	13.0	4355-07-26	7341-05-15
39023090	39023090	2019-04-01	2100-12-31	其他初级形状的丙烯共	13	13.0	4355-07-26	7341-05-15
39031910	39031910	2019-04-01	2100-12-31	改性的初级形状的非可	13	13.0	4355-07-26	7341-05-15
39033010	39033010	2019-04-01	2100-12-31	改性的丙烯腈-丁二烯-	13	13.0	4355-07-26	7341-05-15
39041010	39041010	2019-04-01	2100-12-31	聚氯乙烯糊树脂	13	13.0	4355-07-26	7341-05-15
39046100	39046100	2019-04-01	2100-12-31	初级形状的聚四氟乙烯	13	13.0	4355-07-26	7341-05-15
39046900	39046900	2019-04-01	2100-12-31	初级形状的其他氟聚合	13	13.0	4355-07-26	7341-05-15
39061000	39061000	2019-04-01	2100-12-31	初级形状的聚甲基丙烯	13	13.0	4355-07-26	7341-05-15
39071010	39071010	2019-04-01	2100-12-31	初级形状的聚甲醛	13	13.0	4355-07-26	7341-05-15
39074000	39074000	2019-04-01	2100-12-31	初级形状的聚碳酸酯	13	13.0	4355-07-26	7341-05-15
39076110	39076110	2019-04-01	2100-12-31	聚对苯二甲酸乙二酯切	13	13.0	4355-07-26	7341-05-15
39076190	39076190	2019-04-01	2100-12-31	其他初级形状聚对苯二	13	13.0	4355-07-26	7341-05-15
39076910	39076910	2019-04-01	2100-12-31	其他聚对苯二甲酸乙二	13	13.0	4355-07-26	7341-05-15
39076990	39076990	2019-04-01	2100-12-31	其他初级形状聚对苯二	13	13.0	4355-07-26	7341-05-15
39079910	39079910	2019-04-01	2100-12-31	聚对苯二甲酸丁二酯	13	13.0	4355-07-26	7341-05-15
39081011	39081011	2019-04-01	2100-12-31	聚酰胺-6,6切片	13	13.0	4355-07-26	7341-05-15
39081012	39081012	2019-04-01	2100-12-31	聚酰胺-6切片	13	13.0	4355-07-26	7341-05-15
39081019	39081019	2019-04-01	2100-12-31	其他聚酰胺切片	13	13.0	4355-07-26	7341-05-15
39093100	39093100	2019-04-01	2100-12-31	聚(亚甲基苯基异氰酸	13	13.0	4355-07-26	7341-05-15
39095000	39095000	2019-04-01	2100-12-31	初级形状的聚氨基甲酸	13	13.0	4355-07-26	7341-05-15
39121100001	39121100	2019-04-01	2100-12-31	初级形状的未塑化醋酸	13	0.0	4355-07-26	7341-05-15
39121200	39121200	2019-04-01	2100-12-31	初级形状的已塑化醋酸	13	0.0	4355-07-26	7341-05-15
39122000	39122000	2019-04-01	2100-12-31	初级形状的硝酸纤维素	13	0.0	4355-07-26	7341-05-15
39123100	39123100	2019-04-01	2100-12-31	初级形状的羧甲基纤维	13	0.0	4355-07-26	7341-05-15
39123900	39123900	2019-04-01	2100-12-31	初级形状的其他纤维素	13	0.0	4355-07-26	7341-05-15
39129000	39129000	2019-04-01	2100-12-31	初级形状的其他未列名	13	0.0	4355-07-26	7341-05-15
39131000	39131000	2019-04-01	2100-12-31	初级形状的藻酸及盐和	13	0.0	4355-07-26	7341-05-15
39139000	39139000	2019-04-01	2100-12-31	初级形状的其他未列名	13	13.0	4355-07-26	7341-05-15
39151000	39151000	2019-04-01	2100-12-31	乙烯聚合物的废碎料及	13	0.0	4355-07-26	7341-05-15
39152000	39152000	2019-04-01	2100-12-31	苯乙烯聚合物的废碎料	13	0.0	4355-07-26	7341-05-15
39153000	39153000	2019-04-01	2100-12-31	氯乙烯聚合物的废碎料	13	0.0	4355-07-26	7341-05-15
39159010	39159010	2019-04-01	2100-12-31	聚对苯二甲酸乙二酯废	13	0.0	4355-07-26	7341-05-15
39159090	39159090	2019-04-01	2100-12-31	其他塑料的废碎料及下	13	0.0	4355-07-26	7341-05-15
39161000	39161000	2019-04-01	2100-12-31	乙烯聚合物制单丝、条	13	13.0	4355-07-26	7341-05-15
39162010	39162010	2019-04-01	2100-12-31	氯乙烯聚合物制异型材	13	13.0	4355-07-26	7341-05-15
39162090	39162090	2019-04-01	2100-12-31	其他氯乙烯聚合物制单	13	13.0	4355-07-26	7341-05-15
39169010	39169010	2019-04-01	2100-12-31	聚酰胺制的单丝、条、	13	13.0	4355-07-26	7341-05-15
39169090	39169090	2019-04-01	2100-12-31	其他塑料制单丝、条、	13	13.0	4355-07-26	7341-05-15
39171000	39171000	2019-04-01	2100-12-31	硬化蛋白或纤维素材料	13	13.0	4355-07-26	7341-05-15
39172100	39172100	2019-04-01	2100-12-31	乙烯聚合物制的硬管	13	13.0	4355-07-26	7341-05-15
39172200	39172200	2019-04-01	2100-12-31	丙烯聚合物制的硬管	13	13.0	4355-07-26	7341-05-15
39172300	39172300	2019-04-01	2100-12-31	氯乙烯聚合物制的硬管	13	13.0	4355-07-26	7341-05-15
39172900	39172900	2019-04-01	2100-12-31	其他塑料制的硬管	13	13.0	4355-07-26	7341-05-15
39173100	39173100	2019-04-01	2100-12-31	塑料制的软管	13	13.0	4355-07-26	7341-05-15
39173200	39173200	2019-04-01	2100-12-31	其他未装有附件的塑料	13	13.0	4355-07-26	7341-05-15
39173300	39173300	2019-04-01	2100-12-31	其他装有附件的塑料管	13	13.0	4355-07-26	7341-05-15
39173900	39173900	2019-04-01	2100-12-31	塑料制的其他管子	13	13.0	4355-07-26	7341-05-15
39174000	39174000	2019-04-01	2100-12-31	塑料制的管子附件	13	13.0	4355-07-26	7341-05-15
39181010	39181010	2019-04-01	2100-12-31	氯乙烯聚合物制糊墙品	13	13.0	4355-07-26	7341-05-15
39181090	39181090	2019-04-01	2100-12-31	氯乙烯聚合物制的铺地	13	13.0	4355-07-26	7341-05-15
39189010	39189010	2019-04-01	2100-12-31	其他塑料制的糊墙品	13	13.0	4355-07-26	7341-05-15
39189090	39189090	2019-04-01	2100-12-31	其他塑料制的铺地制品	13	13.0	4355-07-26	7341-05-15
39191010	39191010	2019-04-01	2100-12-31	丙烯酸树脂类为主的自	13	13.0	4355-07-26	7341-05-15
39191091	39191091	2019-04-01	2100-12-31	宽度≤20cm的胶囊型反	13	13.0	4355-07-26	7341-05-15
39191099	39191099	2019-04-01	2100-12-31	其他宽度≤20cm的自粘	13	13.0	4355-07-26	7341-05-15
39199010	39199010	2019-04-01	2100-12-31	其他胶囊型反光膜	13	13.0	4355-07-26	7341-05-15
39199090	39199090	2019-04-01	2100-12-31	其他自粘塑料板、片、	13	13.0	4355-07-26	7341-05-15
39201010	39201010	2019-04-01	2100-12-31	乙烯聚合物制电池隔膜	13	13.0	4355-07-26	7341-05-15
3920109090	39201090	2019-04-01	2100-12-31	其他非泡沫乙烯聚合物	13	13.0	4355-07-26	7341-05-15
39202010	39202010	2019-04-01	2100-12-31	丙烯聚合物制电池隔膜	13	13.0	4355-07-26	7341-05-15
39203000	39203000	2019-04-01	2100-12-31	非泡沫苯乙烯聚合物板	13	13.0	4355-07-26	7341-05-15
39205100	39205100	2019-04-01	2100-12-31	聚甲基丙烯酸甲酯板片	13	13.0	4355-07-26	7341-05-15
39205900	39205900	2019-04-01	2100-12-31	其他丙烯酸聚合物板片	13	13.0	4355-07-26	7341-05-15
39206100	39206100	2019-04-01	2100-12-31	聚碳酸酯制板,片,膜,	13	13.0	4355-07-26	7341-05-15
39206200	39206200	2019-04-01	2100-12-31	聚对苯二甲酸乙二酯板	13	13.0	4355-07-26	7341-05-15
39206300	39206300	2019-04-01	2100-12-31	不饱和聚酯板,片,膜,	13	13.0	4355-07-26	7341-05-15
39206900	39206900	2019-04-01	2100-12-31	其他聚酯板,片,膜,箔	13	13.0	4355-07-26	7341-05-15
39207100	39207100	2019-04-01	2100-12-31	再生纤维素制板,片,膜	13	13.0	4355-07-26	7341-05-15
39207300	39207300	2019-04-01	2100-12-31	醋酸纤维素制板,片,膜	13	13.0	4355-07-26	7341-05-15
39207900	39207900	2019-04-01	2100-12-31	其他纤维素衍生物制板	13	13.0	4355-07-26	7341-05-15
39209100	39209100	2019-04-01	2100-12-31	聚乙烯醇缩丁醛板、片	13	13.0	4355-07-26	7341-05-15
39209200	39209200	2019-04-01	2100-12-31	聚酰胺板,片,膜,箔,扁	13	13.0	4355-07-26	7341-05-15
39209300	39209300	2019-04-01	2100-12-31	氨基树脂板,片,膜,箔,	13	13.0	4355-07-26	7341-05-15
39209400	39209400	2019-04-01	2100-12-31	酚醛树脂板,片,膜,箔,	13	13.0	4355-07-26	7341-05-15
39209910	39209910	2019-04-01	2100-12-31	聚四氟乙烯制非泡沫塑	13	13.0	4355-07-26	7341-05-15
39209990	39209990	2019-04-01	2100-12-31	其他塑料制的非泡沫塑	13	13.0	4355-07-26	7341-05-15
39211100	39211100	2019-04-01	2100-12-31	泡沫聚苯乙烯板,片,带	13	13.0	4355-07-26	7341-05-15
39211210	39211210	2019-04-01	2100-12-31	泡沫聚氯乙烯人造革及	13	13.0	4355-07-26	7341-05-15
39211290	39211290	2019-04-01	2100-12-31	泡沫聚氯乙烯板,片,带	13	13.0	4355-07-26	7341-05-15
39211310	39211310	2019-04-01	2100-12-31	泡沫聚氨酯制人造革及	13	13.0	4355-07-26	7341-05-15
39211390	39211390	2019-04-01	2100-12-31	泡沫聚氨酯板,片,带,	13	13.0	4355-07-26	7341-05-15
39211400	39211400	2019-04-01	2100-12-31	泡沫再生纤维素板,片,	13	13.0	4355-07-26	7341-05-15
39211910	39211910	2019-04-01	2100-12-31	其他泡沫塑料制人造革	13	13.0	4355-07-26	7341-05-15
39211990	39211990	2019-04-01	2100-12-31	其他泡沫塑料板,片,膜	13	13.0	4355-07-26	7341-05-15
39219020	39219020	2019-04-01	2100-12-31	以聚乙烯为基本成分的	13	13.0	4355-07-26	7341-05-15
